StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific_id,Q145,match timer_First Click,match timer_Last Click,match timer_Page Submit,match timer_Click Count,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q28,get timer_First Click,get timer_Last Click,get timer_Page Submit,get timer_Click Count,dem_ingroup1,dem_ingroup2,dem_ingroup3,rep_outgroup1,rep_outgroup2,rep_outgroup3,rep_ingroup1,rep_ingroup2,rep_ingroup3,dem_outgroup1,dem_outgroup2,dem_outgroup3,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q147_First Click,Q147_Last Click,Q147_Page Submit,Q147_Click Count,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,cond1_selection,Q100_First Click,Q100_Last Click,Q100_Page Submit,Q100_Click Count,Q84,Q141,Q142,Q143_1,Q144,cond2_timing_First Click,cond2_timing_Last Click,cond2_timing_Page Submit,cond2_timing_Click Count,fairness(new),Q31,guesstimate(new)_1,feedback (new),dem3_timing_First Click,dem3_timing_Last Click,dem3_timing_Page Submit,dem3_timing_Click Count,rep4_timing_First Click,rep4_timing_Last Click,rep4_timing_Page Submit,rep4_timing_Click Count,dem1_timing_First Click,dem1_timing_Last Click,dem1_timing_Page Submit,dem1_timing_Click Count,rep2_timing_First Click,rep2_timing_Last Click,rep2_timing_Page Submit,rep2_timing_Click Count,Q94,Q95,Q129,Q96,Q128,desktop,desktop_4_TEXT,Q131,age,gender,gender_5_TEXT,ethnicity,ethnicity_8_TEXT,pol_or,Q102,Q103,researcherID,studyID,Create New Field or Choose From Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,aid,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions,FL_138_DO,FL_21_DO
2023-10-29 16:01:34,2023-10-29 16:10:05,0,174.101.36.103,100,511,1,2023-10-29 16:10:06,R_3fu62x3bbFUlUM9,,,,,39.4522,-83.841,anonymous,EN,1,5d951ede9b6f880018f63b6e,1,9.327,66.987,69.23,5,0,0,3.006,0,100,0,0,17.086,0,4,4,4,4,4,4,,,,,,,1.069,15.495,20.727,12,1,4,316,287,Region #1,15,3,4.985,7.021,7.398,3,0,0,11.177,0,20.367,20.367,25.112,1,1,8.932,8.932,15.955,1,1,1,3,7,No feedback.,,,,,,,,,,,,,,,,,,,,,,,,,To see whether we would take the easy task for ourselves or not,1,,1,,1,,No.,26,1,,7,,3,1,1,6392NwKkvp,MoHi_Study2,,201,R_3fu62x3bbFUlUM9,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player4-Republican: Hello
<br>Player1-Democrat: Hi
<br>Player2-Republican: 👋👋
<br>Player3-Democrat: impossible to count accurately
<br>Player2-Republican: I didn't try super hard to estimate the dots tbh
<br>Player1-Democrat: I over estimate numbers apparently 
<br>Player4-Republican: same
<br> *** Player4-Republican has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br>",,chatLog,,,,OVERESTIMATOR,FL_32
2023-10-29 16:02:45,2023-10-29 16:10:13,0,70.92.133.219,100,448,1,2023-10-29 16:10:14,R_py1fPeb3U4Zt769,,,,,42.951,-87.9437,anonymous,EN,1,559ffa9bfdf99b0ad674856a,1,0,0,7.979,0,0,0,3.106,0,100,0,0,0.681,0,,,,,,,5,5,5,1,1,1,0,0,22.707,0,2,4,615,159,Region #2,14,3,0,0,6.824,0,0,0,12.932,0,0,0,25.007,0,1,1.764,1.764,15.956,1,1,2,2,10,Nope,,,,,,,,,,,,,,,,,,,,,,,,,"Honestly, I don't know",1,,4,,1,,No,30,1,,2,,7,1,1,6392NwKkvp,MoHi_Study2,,201,R_py1fPeb3U4Zt769,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player4-Republican: Hello
<br>Player1-Democrat: Hi
<br>Player2-Republican: 👋👋
<br>Player3-Democrat: impossible to count accurately
<br>Player2-Republican: I didn't try super hard to estimate the dots tbh
<br>Player1-Democrat: I over estimate numbers apparently 
<br>Player4-Republican: same
<br> *** Player4-Republican has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br>",,chatLog,,,,OVERESTIMATOR,FL_32
2023-10-29 16:06:37,2023-10-29 16:10:14,0,99.8.170.239,100,216,1,2023-10-29 16:10:14,R_3fAANUOxaaiogHP,,,,,42.5229,-82.8842,anonymous,EN,1,5fd0dc0d8dae67016ed65a54,1,0,0,196.183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study2,,205,R_3fAANUOxaaiogHP,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,No available participant -- Survey terminated,300,,,no,yes,,,,,,,,,,,,,,,,
2023-10-29 16:01:49,2023-10-29 16:10:14,0,47.135.116.103,100,505,1,2023-10-29 16:10:15,R_1DpW73y7555G83J,,,,,35.6865,-81.3664,anonymous,EN,1,5d7194ad39621c0001a9a944,1,0,0,426.568,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study2,,205,R_1DpW73y7555G83J,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,,no,yes,,,,,,,,,,,,,,,,
2023-10-29 16:02:25,2023-10-29 16:10:19,0,99.0.107.91,100,474,1,2023-10-29 16:10:20,R_PFpxIcWF4NGKrqV,,,,,29.5554,-81.2207,anonymous,EN,1,65316cc42df1082ea53d162b,1,0,0,365.073,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study2,,205,R_PFpxIcWF4NGKrqV,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,,no,yes,,,,,,,,,,,,,,,,
2023-10-29 16:00:30,2023-10-29 16:10:31,0,24.17.203.165,100,601,1,2023-10-29 16:10:32,R_2sZq6uq7BbEAXCC,,,,,47.3066,-122.2619,anonymous,EN,1,60f45fc7523abdfd3aad4c80,1,0,0,8.823,0,0,0,3.017,0,100,0,0,0.801,0,4,4,3,4,4,3,,,,,,,12.848,19.88,32.2,4,1,4,851,239,Region #2,15,3,0,0,9.097,0,0,0,20.716,0,0,0,25.024,0,,,,,,,,,,,,,,,2,5,6,,,,,,0,0,46.339,0,,,,,,,,,see how people make decisions that only benefit them or a group,1,,1,,1,,,36,1,,2,,4,1,1,6392NwKkvp,MoHi_Study2,,194,R_2sZq6uq7BbEAXCC,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player3-Democrat: Hey what did you guys think?
<br>Player2-Republican: I had no idea how many dots there were
<br>Player3-Democrat: I just guessed it flashed super quick
<br>Player4-Republican: I personally felt like I had limited amount of time to get a good estimate.
<br>Player1-Democrat: Hello All, the task seem pretty hard.
<br>Player2-Republican: I did the same
<br>Player2-Republican: I said 250
<br>Player4-Republican: I said 220
<br> *** Player4-Republican has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br>",,chatLog,,,,OVERESTIMATOR,FL_56
2023-10-29 16:00:29,2023-10-29 16:10:32,0,173.174.196.140,100,602,1,2023-10-29 16:10:32,R_1jPM7hQfl6p7vNP,,,,,29.4227,-98.4927,anonymous,EN,1,C1IN2KSD,1,0,0,26.855,0,0,0,3.119,0,250,0,0,11.477,0,,,,,,,5,3,2,2,2,2,0,0,21.778,0,1,4,620,160,Region #2,17,3,0,0,8.767,0,0,0,17.328,0,0,0,25.01,0,,,,,,,,,,,,,,,1,3,9,none,,,,,0,0,45.009,0,,,,,,,,,"To see if people, when given the power to choose, will do it fairly. ",1,,1,,1,,no,44,1,,7,,5,1,1,6392NwKkvp,MoHi_Study2,,194,R_1jPM7hQfl6p7vNP,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player3-Democrat: Hey what did you guys think?
<br>Player2-Republican: I had no idea how many dots there were
<br>Player3-Democrat: I just guessed it flashed super quick
<br>Player4-Republican: I personally felt like I had limited amount of time to get a good estimate.
<br>Player1-Democrat: Hello All, the task seem pretty hard.
<br>Player2-Republican: I did the same
<br>Player2-Republican: I said 250
<br>Player4-Republican: I said 220
<br> *** Player4-Republican has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br>",,chatLog,,,,OVERESTIMATOR,FL_55
2023-10-29 16:00:34,2023-10-29 16:10:37,0,98.200.34.224,100,603,1,2023-10-29 16:10:38,R_3qDriM0Rfpu9Tvp,,,,,29.7646,-95.3657,anonymous,EN,1,5ebe015ae70ab70008895dbd,1,0,0,26.884,0,0,0,3.019,0,60,0,0,35.314,0,5,4,2,3,2,2,,,,,,,0,0,21.264,0,1,4,848,255,Region #2,15,3,0,0,9.529,0,0,0,14.832,0,0,0,25.013,0,1,14.749,14.749,16.373,1,1,3,6,8,I think it is great as there is no bias on the person who is doing the task,,,,,,,,,,,,,,,,,,,,,,,,,whether different groups can work together to solve problems?,1,,4,,1,,I chose the task I did because I know my skillset is not with solving the type of red tasks assigned.  I knew that I could perform better if given the green task.,52,1,,3,,4,1,1,6392NwKkvp,MoHi_Study2,,196,R_3qDriM0Rfpu9Tvp,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player4-Republican: Hello
<br>Player1-Democrat: Hi, how is everyone?
<br>Player2-Republican: It was difficult for me to estimate the numbers because of the size of the dots 
<br>Player3-Democrat: Hello everyone
<br>Player4-Republican: I thought it was fairly difficult to estimate the number of dots that I saw
<br>Player1-Democrat: I think it was too quick to really estimate the dots
<br>Player3-Democrat: It was too quick and hard to estimate
<br>Player1-Democrat: I don't think I overestimated
<br> *** Player1-Democrat has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>",,chatLog,,,,OVERESTIMATOR,FL_32
2023-10-29 16:00:52,2023-10-29 16:10:49,0,76.101.37.218,100,596,1,2023-10-29 16:10:49,R_ABx5A9B7MTsGipr,,,,,26.1357,-81.7908,anonymous,EN,1,6304d96fa9bd6e269ae89297,1,0,0,15.051,0,0,0,3.008,0,60,0,0,23.944,0,7,7,7,1,1,1,,,,,,,0,0,23.696,0,1,4,172,76,Region #1,14,3,0,0,7.373,0,0,0,13.163,0,0,0,25.111,0,1,13.07,13.07,16.361,1,1,1,2,10,"I'm not sure whether I believe it or not, but for the sake of the study, I'm taking the procedure as truth.",,,,,,,,,,,,,,,,,,,,,,,,,"I'm not entirely sure, mostly because the chat at the beginning cut off so quickly that I don't know how it tied in or what we were supposed to get out of it.",1,,4,,1,,I have to admit that I'm curious about this!,36,2,,7,,1,1,1,6392NwKkvp,MoHi_Study2,,198,R_ABx5A9B7MTsGipr,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br>Player1-Democrat: Just a wild guess based on a quick look
<br>Player3-Democrat: Hi, all! Yeah, that's how I guessed, too.
<br>Player4-Republican: Hello friends! It was hard for me to count the number of dots, the varied sizes made judging hard.
<br>Player3-Democrat: I kind of counted the largest dots and then estimated on the smaller ones.
<br>Player1-Democrat: I'm an overestimator!!
<br> *** Player1-Democrat has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br>",,chatLog,,,,OVERESTIMATOR,FL_32
2023-10-29 16:01:02,2023-10-29 16:10:59,0,63.155.21.59,100,596,1,2023-10-29 16:10:59,R_cUCdQx5Cjp1TCwN,,,,,44.0683,-123.0763,anonymous,EN,1,62d43bf9cb693bf6980c5ea9,1,0,0,85.041,0,0,0,3.021,0,55,0,0,11.032,0,5,6,2,1,1,1,,,,,,,0,0,21.537,0,2,3,607,218,Region #2,14,3,0,0,9.427,0,0,0,19.552,0,0,0,25.115,0,,,,,,,,,,,,,,,2,4,9,,,,,,,,,,0,0,45.123,0,,,,,picking tasks,1,,1,,1,,,51,2,,7,,1,1,1,6392NwKkvp,MoHi_Study2,,201,R_cUCdQx5Cjp1TCwN,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player4-Republican: Hello
<br>Player1-Democrat: Hi
<br>Player2-Republican: 👋👋
<br>Player3-Democrat: impossible to count accurately
<br>Player2-Republican: I didn't try super hard to estimate the dots tbh
<br>Player1-Democrat: I over estimate numbers apparently 
<br>Player4-Republican: same
<br> *** Player4-Republican has left the chat ***
<br>",,chatLog,,,,UNDERESTIMATOR,FL_55
2023-10-29 16:01:06,2023-10-29 16:11:13,0,24.231.153.124,100,607,1,2023-10-29 16:11:14,R_3DjbuVJwA68OLVP,,,,,42.3913,-84.3456,anonymous,EN,1,5c0fcccc1f6f150001487111,1,0,0,50.591,0,0,0,3.014,0,130,0,0,1.033,0,4,4,3,2,2,4,,,,,,,16.518,16.518,39.731,1,1,4,603,212,Region #2,14,3,0,0,7.52,0,0,0,12.01,0,0,0,25.097,0,,,,,,,,,,,,,,,2,2,10,The pay is not fair.,,,,,,,,,,,,,0,0,45.088,0,No idea.,1,,1,,1,,,52,2,,7,,2,1,1,6392NwKkvp,MoHi_Study2,,196,R_3DjbuVJwA68OLVP,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player4-Republican: Hello
<br>Player1-Democrat: Hi, how is everyone?
<br>Player2-Republican: It was difficult for me to estimate the numbers because of the size of the dots 
<br>Player3-Democrat: Hello everyone
<br>Player4-Republican: I thought it was fairly difficult to estimate the number of dots that I saw
<br>Player1-Democrat: I think it was too quick to really estimate the dots
<br>Player3-Democrat: It was too quick and hard to estimate
<br>Player1-Democrat: I don't think I overestimated
<br> *** Player1-Democrat has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br>",,chatLog,,,,OVERESTIMATOR,FL_56
2023-10-29 16:05:38,2023-10-29 16:11:33,0,73.143.51.174,100,355,1,2023-10-29 16:11:34,R_2Yody0qoz2bcfox,,,,,42.256,-72.5145,anonymous,EN,1,6103664b32254e61282aaf0f,1,271.304,334.721,335.864,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study2,,207,R_2Yody0qoz2bcfox,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,,no,yes,,,,,,,,,,,,,,,,
2023-10-29 16:00:56,2023-10-29 16:11:36,0,24.144.59.164,100,640,1,2023-10-29 16:11:37,R_2aRcGnQHa0fMUnj,,,,,35.0812,-92.4722,anonymous,EN,1,60fcd9699c3def3068403b90,1,0,0,39.84,0,0,0,3.021,0,80,0,0,28.91,0,6,5,5,1,1,1,,,,,,,0,0,21.986,0,1,4,786,289,Region #2,14,3,0,0,11.491,0,0,0,15.185,0,0,0,25.012,0,,,,,,,,,,,,,,,1,6,8,No I do not,,,,,,,,,,,,,0,0,45.106,0,To determine if people will choose a difficult or easier task to assign themselves when given the option in a group setting.,1,,1,,1,,I have nothing else I would like to share,27,1,,7,,2,1,1,6392NwKkvp,MoHi_Study2,,199,R_2aRcGnQHa0fMUnj,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player4-Republican: Hi, what did you all guess? 
<br>Player1-Democrat: I found it pretty hard. I guessed 50
<br>Player3-Democrat: I guessed 80 dots
<br>Player4-Republican: I guessed 100 and I am an underestimater. I'm really bad at guessing these kind of things.
<br>Player2-Republican: I guess 250 still not enough 
<br>Player1-Democrat: We definitely saw different sets then. Mine had way fewer than 100
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br>",,chatLog,,,,UNDERESTIMATOR,FL_56
2023-10-29 16:01:34,2023-10-29 16:11:37,0,47.210.118.229,100,603,1,2023-10-29 16:11:38,R_2tMeX0lNjxeoAHm,,,,,32.5434,-93.7011,anonymous,EN,1,5fd67cce91f9895969c0edee,1,0,0,69.99,0,0,0,3.018,0,75,0,0,45.256,0,,,,,,,5,5,5,2,2,2,2.127,2.127,21.836,1,1,4,779,279,Region #2,16,3,2.651,2.651,7.4,1,1.996,1.996,12.293,1,0,0,25.109,0,,,,,,,,,,,,,,,2,2,10,n/a,,,,,,,,,0,0,45.114,0,,,,,"To see how fair others would choose ",1,,1,,1,,n/a,24,1,,3,,7,1,1,6392NwKkvp,MoHi_Study2,,202,R_2tMeX0lNjxeoAHm,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player4-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player4-Republican: Yeah that task was way too fast
<br>Player3-Democrat: Yes, I tried counting at first but it went away too fast.
<br>Player2-Republican: hi, i am an underestimator. It makessense
<br>Player1-Democrat: I agree it was too fast
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br>",,chatLog,,,,UNDERESTIMATOR,FL_56
2023-10-29 16:00:30,2023-10-29 16:11:46,0,24.239.254.162,100,675,1,2023-10-29 16:11:46,R_31ReOeRgyNGLWhB,,,,,40.8449,-81.7736,anonymous,EN,1,5dd3f2988f45b93cd7da62d3,1,0,0,8.787,0,0,0,3.01,0,56,0,0,1.233,0,,,,,,,4,3,2,2,2,2,4.222,27.594,29.646,6,1,4,869,61,Region #2,16,3,0,0,14.297,0,2.815,27.472,28.347,5,0,0,25.111,0,1,6.502,6.502,17.551,1,1,3,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,To see which people would pick and didn't mind passing more work onto someone else,1,,2,"I had an idea once we got to selecting the task for myself vs someone else I felt that is probably what the experiment was about ",1,,,25,1,,7,,5,1,1,6392NwKkvp,MoHi_Study2,,197,R_31ReOeRgyNGLWhB,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br>Player3-Democrat: Hello!
<br>Player2-Republican: HI!
<br>Player1-Democrat: Hi!
<br>Player4-Republican: are there any over estimators here?
<br>Player3-Democrat: I was under!
<br>Player1-Democrat: I was under too
<br>Player2-Republican: I felt it was a bit difficult because of all of the different sizes of circles 
<br>Player2-Republican: I was under as well
<br>Player4-Republican: me too = under
<br>Player1-Democrat: I thought it was difficult too
<br>Player3-Democrat: were we all under?
<br> *** Player1-Democrat has left the chat ***
<br>",,chatLog,,,,UNDERESTIMATOR,FL_32
2023-10-29 16:01:03,2023-10-29 16:11:46,0,98.49.134.26,100,642,1,2023-10-29 16:11:47,R_10ICGumAADDcRbC,,,,,40.6312,-76.1738,anonymous,EN,1,https://mutts.com/,1,0,0,37.025,0,0,0,3.014,0,50,0,0,29.175,0,6,7,7,1,1,1,,,,,,,13.559,13.559,21.813,1,1,4,719,261,Region #2,15,3,0,0,9.278,0,11.811,11.811,13.01,1,5.328,6.061,25.018,2,,,,,,,,,,,0,0,45.017,0,1,5,9,,,,,,,,,,,,,,,,,,Hmm...I'm not sure at all. I was expecting a lot more things to be done. I can't even think of a guess.,1,,1,,1,,"This was interesting. Thank you, and all the best in your research. :)",42,2,,7,,2,1,1,6392NwKkvp,MoHi_Study2,,199,R_10ICGumAADDcRbC,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,OK -- no issues,300,,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Democrat has joined the chat ***
<br> *** Player4-Republican has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br>Player4-Republican: Hi, what did you all guess? 
<br>Player1-Democrat: I found it pretty hard. I guessed 50
<br>Player3-Democrat: I guessed 80 dots
<br>Player4-Republican: I guessed 100 and I am an underestimater. I'm really bad at guessing these kind of things.
<br>Player2-Republican: I guess 250 still not enough 
<br>Player1-Democrat: We definitely saw different sets then. Mine had way fewer than 100
<br> *** Player1-Democrat has left the chat ***
<br> *** Player4-Republican has left the chat ***
<br>",,chatLog,,,,OVERESTIMATOR,FL_34
2023-10-29 16:09:27,2023-10-29 16:11:46,0,67.252.55.175,100,139,1,2023-10-29 16:11:47,R_30irCcLclGC5TXA,,,,,42.5587,-78.4213,anonymous,EN,1,5c3272172f0f3500010284c0,1,8.096,56.541,62.69,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study2,,206,R_30irCcLclGC5TXA,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,No available participant -- Survey terminated,300,,,no,yes,,,,,,,,,,,,,,,,
