StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific_id,Q145,match timer_First Click,match timer_Last Click,match timer_Page Submit,match timer_Click Count,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q28,get timer_First Click,get timer_Last Click,get timer_Page Submit,get timer_Click Count,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q147_First Click,Q147_Last Click,Q147_Page Submit,Q147_Click Count,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Q20,Q100_First Click,Q100_Last Click,Q100_Page Submit,Q100_Click Count,Q84,Q141,Q142,Q143_1,Q144,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,fairness(new),Q31,guesstimate(new)_1,feedback (new),Q167_First Click,Q167_Last Click,Q167_Page Submit,Q167_Click Count,Q76_First Click,Q76_Last Click,Q76_Page Submit,Q76_Click Count,Q172_First Click,Q172_Last Click,Q172_Page Submit,Q172_Click Count,Q177_First Click,Q177_Last Click,Q177_Page Submit,Q177_Click Count,Q94,Q95,Q129,Q96,Q128,desktop,desktop_4_TEXT,Q131,age,gender,gender_5_TEXT,ethnicity,pol_or,Q102,Q103,researcherID,studyID,Create New Field or Choose From Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions
2023-06-21 12:46:20,2023-06-21 12:52:28,0,50.214.153.202,100,368,1,2023-06-21 12:52:29,R_2B35TfsADXDwrhj,,,,,41.7137,-70.1578,anonymous,EN,1,6308dca0fefa374b1d697aba,1,98.441,339.666,344.868,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,23,R_2B35TfsADXDwrhj,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:45:59,2023-06-21 12:52:29,0,71.201.145.238,100,389,1,2023-06-21 12:52:29,R_3oZ6BQyKW379qpH,,,,,41.7448,-87.9819,anonymous,EN,1,63b7303cf7d82d5e9b3a3f09,1,0,0,337.077,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,24,R_3oZ6BQyKW379qpH,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:47:00,2023-06-21 12:52:33,0,50.59.223.114,100,333,1,2023-06-21 12:52:33,R_1AgqLfo9fLmNAUF,,,,,32.3195,-86.309,anonymous,EN,1,63d1b93d9abc8c4b40e2d92f,1,0,0,300.508,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,23,R_1AgqLfo9fLmNAUF,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:50:50,2023-06-21 12:52:38,0,97.95.197.39,100,107,1,2023-06-21 12:52:38,R_3JCS69NDoqRctbL,,,,,34.8308,-82.3507,anonymous,EN,1,6405236519858c28490dfeee,1,0,0,64.994,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,24,R_3JCS69NDoqRctbL,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player2-Republican,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:47:13,2023-06-21 12:52:48,0,173.67.246.183,100,334,1,2023-06-21 12:52:48,R_2Sf83B1IR6cKdQr,,,,,37.5537,-77.4602,anonymous,EN,1,60fe43d9f9d89a9237395a83,1,0,0,309.581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,24,R_2Sf83B1IR6cKdQr,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:47:14,2023-06-21 12:52:49,0,96.245.15.233,100,335,1,2023-06-21 12:52:50,R_3maxI0CF9AvNcdR,,,,,39.9526,-75.2937,anonymous,EN,1,5f73f37ed13ce303cc14ae35,1,0,0,307.431,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,25,R_3maxI0CF9AvNcdR,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:46:30,2023-06-21 12:52:50,0,67.245.33.131,100,380,1,2023-06-21 12:52:51,R_2X7DPqlueeh4ZPc,,,,,40.7579,-73.9332,anonymous,EN,1,628f9cfbee6de7cc7322fecf,1,0,0,336.262,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,25,R_2X7DPqlueeh4ZPc,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:46:52,2023-06-21 12:53:22,0,69.112.187.30,100,390,1,2023-06-21 12:53:23,R_yCKE7Hu3UXjDs89,,,,,41.0991,-74.008,anonymous,EN,1,5c9c3ae2d40ce20014233de6,1,330.162,330.398,330.691,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,27,R_yCKE7Hu3UXjDs89,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:47:08,2023-06-21 12:53:42,0,98.179.238.126,100,393,1,2023-06-21 12:53:42,R_1kLlBQYnQnz2UOB,,,,,35.9928,-95.8152,anonymous,EN,1,611145d764f3f83ee48ae655,1,0,0,367.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,26,R_1kLlBQYnQnz2UOB,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:47:34,2023-06-21 12:53:47,0,174.242.144.139,100,372,1,2023-06-21 12:53:47,R_3isbHCbTDwOVFLG,,,,,41.874,-71.3844,anonymous,EN,1,5faeb8eb6562cd0163f216ec,1,348.578,348.578,348.967,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,28,R_3isbHCbTDwOVFLG,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:47:16,2023-06-21 12:53:47,0,173.185.41.191,100,391,1,2023-06-21 12:53:47,R_3PFup2awZCh5EWD,,,,,33.4085,-94.1819,anonymous,EN,1,60d50ceb7c563c73f91d9ec5,1,0,0,352.395,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,26,R_3PFup2awZCh5EWD,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:47:19,2023-06-21 12:53:48,0,172.59.32.37,100,389,1,2023-06-21 12:53:49,R_1OHKIeVLEeT6dmU,,,,,39.9391,-83.0474,anonymous,EN,1,6111a351d738d1eaa44eecd7,1,321.387,321.387,355.66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,28,R_1OHKIeVLEeT6dmU,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:47:32,2023-06-21 12:53:52,0,104.39.182.250,100,379,1,2023-06-21 12:53:53,R_1C2ALevArp7U7QD,,,,,40.8103,-77.888,anonymous,EN,1,5dc0cc1f317aa4076275ddf9,1,0,0,356.532,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,27,R_1C2ALevArp7U7QD,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:47:40,2023-06-21 12:53:56,0,70.180.144.226,100,375,1,2023-06-21 12:53:56,R_2cBF9DnOhCvEul2,,,,,36.175,-115.1372,anonymous,EN,1,572d55e1109ab600105176ba,1,0,0,330.527,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,30,R_2cBF9DnOhCvEul2,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:47:41,2023-06-21 12:53:56,0,98.223.205.238,100,375,1,2023-06-21 12:53:57,R_1gTQjHWxffwdRJm,,,,,41.9014,-88.7515,anonymous,EN,1,5b666901f7798c000182c01c,1,0,0,345.78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,30,R_1gTQjHWxffwdRJm,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:47:17,2023-06-21 12:54:02,0,66.58.201.11,100,405,1,2023-06-21 12:54:02,R_3KJkM0bsRRPE9Ug,,,,,61.2115,-149.8736,anonymous,EN,1,5c054e8a553fb800011917d7,1,0,0,365.008,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,29,R_3KJkM0bsRRPE9Ug,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:47:41,2023-06-21 12:54:20,0,98.28.193.127,100,398,1,2023-06-21 12:54:20,R_3LaMVTVMqnWkV9L,,,,,39.1256,-84.5127,anonymous,EN,1,60c382725a7a55abef2e8e99,1,30.678,311.732,358.357,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,31,R_3LaMVTVMqnWkV9L,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:48:19,2023-06-21 12:54:20,0,71.205.139.122,100,360,1,2023-06-21 12:54:21,R_VPxLW5tbmzlMDPr,,,,,40.4102,-104.7584,anonymous,EN,1,5deb3c192235ad24f4a21826,1,0,0,340.467,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,31,R_VPxLW5tbmzlMDPr,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:48:15,2023-06-21 12:54:20,0,98.246.138.80,100,365,1,2023-06-21 12:54:21,R_2cqh9MjWpoMWlhw,,,,,44.0683,-123.0763,anonymous,EN,1,631f735e13bff4dc1ec03257,1,0,0,340.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,32,R_2cqh9MjWpoMWlhw,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:48:00,2023-06-21 12:54:29,0,73.154.156.75,100,388,1,2023-06-21 12:54:30,R_2ZPrUSvGGQsMDo3,,,,,40.2257,-78.831,anonymous,EN,1,6112c4384c4afd6a025fc350,1,331.657,331.657,334.166,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,35,R_2ZPrUSvGGQsMDo3,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:48:17,2023-06-21 12:54:33,0,136.34.39.58,100,375,1,2023-06-21 12:54:33,R_Abp182BwmOm92Wl,,,,,39.1027,-94.5925,anonymous,EN,1,6143c28b6d84339f28982fb5,1,0,0,331.139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,33,R_Abp182BwmOm92Wl,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:48:17,2023-06-21 12:54:35,0,67.233.93.22,100,378,1,2023-06-21 12:54:36,R_2D8l8TNjgDIu95v,,,,,29.1995,-82.0858,anonymous,EN,1,633e327052bcc8b44d6e0d2c,1,314.613,320.766,322.82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,35,R_2D8l8TNjgDIu95v,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:48:20,2023-06-21 12:54:36,0,71.167.239.194,100,376,1,2023-06-21 12:54:37,R_VQ3UbZDNiFxmfx7,,,,,40.7428,-73.9712,anonymous,EN,1,612bbf7f2777e375241f0f45,1,0,0,351.859,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,32,R_VQ3UbZDNiFxmfx7,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:47:38,2023-06-21 12:54:40,0,70.178.49.168,100,421,1,2023-06-21 12:54:40,R_bNtaqWNaLm369qh,,,,,36.1805,-94.5304,anonymous,EN,1,58635484a73baa00010db537,1,1.958,308.154,355.188,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,33,R_bNtaqWNaLm369qh,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:46:36,2023-06-21 12:54:55,0,97.104.54.227,100,499,1,2023-06-21 12:54:56,R_1Pe2ZH9sN2g3Zcc,,,,,29.0422,-81.2863,anonymous,EN,1,5c3393d9f53f7a000119160f,1,0,0,348.602,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,29,R_1Pe2ZH9sN2g3Zcc,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:49:15,2023-06-21 12:55:02,0,24.188.226.213,100,347,1,2023-06-21 12:55:03,R_216TEJGGAEJM92P,,,,,40.6877,-73.9267,anonymous,EN,1,5b21259ce5cd900001125a0b,1,305.389,306.632,307.655,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,38,R_216TEJGGAEJM92P,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:48:32,2023-06-21 12:55:07,0,98.214.22.104,100,394,1,2023-06-21 12:55:08,R_UbgUzNV0eywVyiB,,,,,42.2937,-89.6354,anonymous,EN,1,63126caf43d014aa6db9a1d4,1,351.718,351.718,355.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,36,R_UbgUzNV0eywVyiB,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:49:09,2023-06-21 12:55:10,0,192.24.179.10,100,360,1,2023-06-21 12:55:10,R_11aUM7b5gqlkXeJ,,,,,39.0705,-84.516,anonymous,EN,1,5fa1636a77c875235bd8e1f6,1,251.352,255.944,285.561,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,40,R_11aUM7b5gqlkXeJ,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:45:14,2023-06-21 12:55:11,0,73.202.51.32,100,597,1,2023-06-21 12:55:12,R_Um9Lo4Ks60NX6b7,,,,,37.7201,-122.4414,anonymous,EN,1,5dd72efa82569a6d38e06854,1,0,0,354.411,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,37,R_Um9Lo4Ks60NX6b7,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:48:41,2023-06-21 12:55:12,0,69.131.206.38,100,390,1,2023-06-21 12:55:13,R_0uFSnnyKfDulxkd,,,,,42.9917,-90.6516,anonymous,EN,1,63d00622fd37f382d3ce2ec1,1,0,0,333.501,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,37,R_0uFSnnyKfDulxkd,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:49:06,2023-06-21 12:55:15,0,69.216.102.103,100,368,1,2023-06-21 12:55:16,R_215F9etpjgM57dj,,,,,37.6736,-122.0944,anonymous,EN,1,56a68bb49ce1c0000df89344,1,304.489,304.489,346.215,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,39,R_215F9etpjgM57dj,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:36:10,2023-06-21 12:55:17,0,71.77.157.207,100,1146,1,2023-06-21 12:55:17,R_3qmq1IwuKz5rLgw,,,,,35.1873,-79.473,anonymous,EN,1,55b6d0a4fdf99b437183f9b5,1,356.038,356.038,357.669,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,38,R_3qmq1IwuKz5rLgw,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:49:09,2023-06-21 12:55:22,0,68.187.140.140,100,373,1,2023-06-21 12:55:23,R_3erUh5KW9ilPoFc,,,,,42.7735,-89.2851,anonymous,EN,1,6318c6b8dd3d07c0fb9f0d18,1,297.806,297.806,301.325,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,39,R_3erUh5KW9ilPoFc,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:48:31,2023-06-21 12:56:36,0,73.229.78.166,100,484,1,2023-06-21 12:56:36,R_3qmwaJ9TOhvan7W,,,,,40.4102,-104.7584,anonymous,EN,1,5fac997db63d252ba6a82a8f,1,0,0,348.222,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,41,R_3qmwaJ9TOhvan7W,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:52:23,2023-06-21 12:56:39,0,68.228.153.94,100,255,1,2023-06-21 12:56:40,R_12RO11E90tvl5rr,,,,,41.7041,-72.679,anonymous,EN,1,5671927473f58b000d664293,1,0,0,219.427,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,41,R_12RO11E90tvl5rr,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:49:10,2023-06-21 12:57:13,0,136.37.19.43,100,483,1,2023-06-21 12:57:13,R_3Di4QC1i6Qo0dlv,,,,,39.0537,-94.5906,anonymous,EN,1,57a08ec3dcff7d0001c7ce99,1,0,0,414.315,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,Study2_MoHiPilot1,,40,R_3Di4QC1i6Qo0dlv,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player1-Democrat,No available participant -- Survey terminated,300,,no,yes,,,,,,,,,,,,,,
2023-06-21 12:45:38,2023-06-21 12:58:01,0,139.55.112.96,100,742,1,2023-06-21 12:58:01,R_2dmwEA1S63U2RGD,,,,,37.1027,-84.5432,anonymous,EN,1,5de32329b5bed7350391666c,1,0,0,211.558,0,0,0,3.108,0,76,0,0,0.507,0,0,0,22.539,0,1,4,157,156,Region #1,15,3,0,0,6.733,0,0,0,12.262,0,0,0,25.189,0,2,2.594,6.137,15.901,2,,1,7,10,none,,,,,,,,,,,,,,,,,,,,,,,,,I'm honestly not sure,1,,1,,1,,none,24,1,,7,1,1,1,6392NwKkvp,Study2_MoHiPilot1,,20,R_2dmwEA1S63U2RGD,4,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican",Player3-Democrat,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Democrat,Player2-Republican,Player3-Democrat,Player4-Republican","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Republican has joined the chat ***
<br> *** Player2-Republican has joined the chat ***
<br> *** Player1-Democrat has joined the chat ***
<br> *** Player3-Democrat has joined the chat ***
<br>Player4-Republican: Hi
<br>Player1-Democrat: sup
<br>Player3-Democrat: how are you guys!
<br>Player4-Republican: Okay I am an under how about you guys
<br>Player2-Republican: Hey there!
<br>Player4-Republican: I am doing well 
<br>Player3-Democrat: I'm over
<br>Player1-Democrat: under
<br>Player2-Republican: Over
<br>Player4-Republican: I guess I should have added 20 to my number
<br>Player4-Republican: Hope you guys have a great day
<br>Player2-Republican: You too
<br> *** Player4-Republican has left the chat ***
<br> *** Player2-Republican has left the chat ***
<br> *** Player1-Democrat has left the chat ***
<br> *** Player3-Democrat has left the chat ***
<br>",,chatLog,,,
